,gemini-2.5-flash,gpt-4o
kbaa-p003:dist_char,20,10
kbaa-p003:doc_len,2894,2894
kbaa-p003:cer_pct,0.691085003455425,0.3455425017277125
kbaa-p003:wer_pct,3.3112582781456954,1.545253863134658
kbaa-p003:token_sort_ratio,98.5802693847834,99.85438660356752
kbaa-p039:dist_char,107,42
kbaa-p039:doc_len,3463,3463
kbaa-p039:cer_pct,3.0898065261334104,1.2128212532486284
kbaa-p039:wer_pct,5.7251908396946565,4.961832061068702
kbaa-p039:token_sort_ratio,98.18126241785113,99.15305505142166
kbaa-p005:dist_char,53,22
kbaa-p005:doc_len,3737,3737
kbaa-p005:cer_pct,1.4182499331014182,0.5887075194005887
kbaa-p005:wer_pct,3.050847457627119,1.694915254237288
kbaa-p005:token_sort_ratio,98.96387566507981,99.05001397038279
kbaa-p011:dist_char,177,35
kbaa-p011:doc_len,3658,3658
kbaa-p011:cer_pct,4.838709677419355,0.9568069983597595
kbaa-p011:wer_pct,7.293354943273905,1.9448946515397085
kbaa-p011:token_sort_ratio,99.41353168359319,99.39620471535365
kbaa-p010:dist_char,298,61
kbaa-p010:doc_len,3636,3636
kbaa-p010:cer_pct,8.195819581958196,1.6776677667766777
kbaa-p010:wer_pct,9.79020979020979,1.9230769230769231
kbaa-p010:token_sort_ratio,99.53956834532374,99.79844514828679
kbaa-p004:dist_char,244,54
kbaa-p004:doc_len,3757,3757
kbaa-p004:cer_pct,6.4945435187649725,1.4373170082512643
kbaa-p004:wer_pct,11.11111111111111,4.311774461028192
kbaa-p004:token_sort_ratio,98.45123482628715,98.63433667781494
kbaa-p038:dist_char,99,84
kbaa-p038:doc_len,3613,3613
kbaa-p038:cer_pct,2.7401051757542207,2.324937724882369
kbaa-p038:wer_pct,9.41385435168739,9.236234458259325
kbaa-p038:token_sort_ratio,93.47380743342113,93.67975478032405
kbaa-p012:dist_char,46,66
kbaa-p012:doc_len,3755,3755
kbaa-p012:cer_pct,1.2250332889480693,1.7576564580559253
kbaa-p012:wer_pct,1.675041876046901,4.690117252931323
kbaa-p012:token_sort_ratio,99.37089333146932,99.03644742354419
kbaa-p006:dist_char,66,43
kbaa-p006:doc_len,3693,3693
kbaa-p006:cer_pct,1.7871649065800164,1.164365014893041
kbaa-p006:wer_pct,2.5728987993138936,3.7735849056603774
kbaa-p006:token_sort_ratio,99.75814482856737,98.75802997858672
kbaa-p007:dist_char,254,22
kbaa-p007:doc_len,3637,3637
kbaa-p007:cer_pct,6.983777838878197,0.6048941435248831
kbaa-p007:wer_pct,10.750853242320819,1.3651877133105803
kbaa-p007:token_sort_ratio,98.48243965891025,99.5817106591663
kbaa-p060:dist_char,312,67
kbaa-p060:doc_len,3610,3610
kbaa-p060:cer_pct,8.642659279778393,1.85595567867036
kbaa-p060:wer_pct,12.457912457912458,3.7037037037037033
kbaa-p060:token_sort_ratio,98.19767441860465,98.99519440803844
kbaa-p048:dist_char,97,77
kbaa-p048:doc_len,3639,3639
kbaa-p048:cer_pct,2.665567463588898,2.115965924704589
kbaa-p048:wer_pct,5.49645390070922,5.319148936170213
kbaa-p048:token_sort_ratio,99.08571428571429,98.31436392450655
kbaa-p100:dist_char,165,300
kbaa-p100:doc_len,3854,3854
kbaa-p100:cer_pct,4.281266216917488,7.784120394395433
kbaa-p100:wer_pct,5.709624796084829,9.29853181076672
kbaa-p100:token_sort_ratio,97.64430362308858,98.24989824989825
kbaa-p114:dist_char,56,49
kbaa-p114:doc_len,3551,3551
kbaa-p114:cer_pct,1.5770205575894116,1.379892987890735
kbaa-p114:wer_pct,2.2413793103448274,3.620689655172414
kbaa-p114:token_sort_ratio,99.36116476006536,99.13844325609031
kbaa-p115:dist_char,61,54
kbaa-p115:doc_len,3709,3709
kbaa-p115:cer_pct,1.6446481531410084,1.4559180372067941
kbaa-p115:wer_pct,2.555366269165247,1.8739352640545146
kbaa-p115:token_sort_ratio,98.93842887473461,98.71341722041566
kbaa-p101:dist_char,60,353
kbaa-p101:doc_len,3788,3788
kbaa-p101:cer_pct,1.583949313621964,9.318901795142555
kbaa-p101:wer_pct,3.494176372712146,13.477537437603992
kbaa-p101:token_sort_ratio,99.25311203319502,96.74740484429066
kbaa-p049:dist_char,274,47
kbaa-p049:doc_len,3767,3767
kbaa-p049:cer_pct,7.27369259357579,1.2476771967082558
kbaa-p049:wer_pct,12.39388794567063,4.753820033955857
kbaa-p049:token_sort_ratio,99.00607399226946,99.29294329682517
kbaa-p061:dist_char,323,42
kbaa-p061:doc_len,3633,3633
kbaa-p061:cer_pct,8.890723919625653,1.1560693641618496
kbaa-p061:wer_pct,10.051107325383304,2.385008517887564
kbaa-p061:token_sort_ratio,99.74189848006883,99.3663594470046
kbaa-p063:dist_char,42,49
kbaa-p063:doc_len,3672,3672
kbaa-p063:cer_pct,1.1437908496732025,1.3344226579520697
kbaa-p063:wer_pct,2.2687609075043627,2.6178010471204187
kbaa-p063:token_sort_ratio,98.93238434163702,98.87480415895172
kbaa-p062:dist_char,59,299
kbaa-p062:doc_len,3694,3694
kbaa-p062:cer_pct,1.5971846237141312,8.094206821873309
kbaa-p062:wer_pct,3.728813559322034,11.694915254237289
kbaa-p062:token_sort_ratio,99.73129684627351,98.52482269503547
kbaa-p066:dist_char,319,70
kbaa-p066:doc_len,3602,3602
kbaa-p066:cer_pct,8.856191004997225,1.943364797334814
kbaa-p066:wer_pct,16.815742397137747,6.618962432915922
kbaa-p066:token_sort_ratio,98.59277527926882,98.38592409480879
kbaa-p072:dist_char,340,98
kbaa-p072:doc_len,3594,3594
kbaa-p072:cer_pct,9.460211463550362,2.726766833611575
kbaa-p072:wer_pct,10.55363321799308,4.325259515570934
kbaa-p072:token_sort_ratio,98.37681159420289,98.2853821563499
kbaa-p106:dist_char,150,71
kbaa-p106:doc_len,3754,3754
kbaa-p106:cer_pct,3.9957378795950986,1.8913159296750133
kbaa-p106:wer_pct,8.532423208191126,6.484641638225256
kbaa-p106:token_sort_ratio,96.5749578888265,98.34791059280855
kbaa-p107:dist_char,108,38
kbaa-p107:doc_len,3602,3602
kbaa-p107:cer_pct,2.9983342587451416,1.0549694614103275
kbaa-p107:wer_pct,10.175438596491228,3.508771929824561
kbaa-p107:token_sort_ratio,98.5456660849331,99.17403274887697
kbaa-p113:dist_char,39,55
kbaa-p113:doc_len,3690,3690
kbaa-p113:cer_pct,1.056910569105691,1.4905149051490514
kbaa-p113:wer_pct,3.620689655172414,3.9655172413793105
kbaa-p113:token_sort_ratio,98.96350986795399,98.53297251103832
kbaa-p073:dist_char,59,50
kbaa-p073:doc_len,3551,3551
kbaa-p073:cer_pct,1.6615038017459869,1.4080540692762602
kbaa-p073:wer_pct,4.92091388400703,3.3391915641476277
kbaa-p073:token_sort_ratio,98.56699660215689,98.96541531185339
kbaa-p067:dist_char,308,50
kbaa-p067:doc_len,3624,3624
kbaa-p067:cer_pct,8.49889624724062,1.379690949227373
kbaa-p067:wer_pct,11.293260473588344,3.642987249544627
kbaa-p067:token_sort_ratio,98.60788863109049,98.85424220449602
kbaa-p059:dist_char,61,57
kbaa-p059:doc_len,3675,3675
kbaa-p059:cer_pct,1.6598639455782314,1.5510204081632653
kbaa-p059:wer_pct,4.623287671232877,4.623287671232877
kbaa-p059:token_sort_ratio,99.60148021633931,99.1008991008991
kbaa-p071:dist_char,337,51
kbaa-p071:doc_len,3659,3659
kbaa-p071:cer_pct,9.210166712216452,1.3938234490297896
kbaa-p071:wer_pct,13.96551724137931,3.2758620689655173
kbaa-p071:token_sort_ratio,98.36488812392426,98.57942315970728
kbaa-p065:dist_char,75,54
kbaa-p065:doc_len,3589,3589
