,gemini-2.5-flash,gpt-4o
kbaa-p003:dist_char,6,6
kbaa-p003:doc_len,2584,2584
kbaa-p003:cer_pct,0.23219814241486067,0.23219814241486067
kbaa-p003:wer_pct,0.4273504273504274,0.641025641025641
kbaa-p003:token_sort_ratio,99.88376598217745,99.8838109992254
kbaa-p039:dist_char,88,23
kbaa-p039:doc_len,3130,3130
kbaa-p039:cer_pct,2.8115015974440896,0.7348242811501597
kbaa-p039:wer_pct,2.5925925925925926,1.1111111111111112
kbaa-p039:token_sort_ratio,98.54227405247813,99.56723833947748
kbaa-p005:dist_char,39,15
kbaa-p005:doc_len,3408,3408
kbaa-p005:cer_pct,1.1443661971830987,0.44014084507042256
kbaa-p005:wer_pct,0.9933774834437087,0.49668874172185434
kbaa-p005:token_sort_ratio,99.42452412571934,99.77944419938244
kbaa-p011:dist_char,119,25
kbaa-p011:doc_len,3290,3290
kbaa-p011:cer_pct,3.6170212765957444,0.7598784194528876
kbaa-p011:wer_pct,4.647435897435898,1.1217948717948718
kbaa-p011:token_sort_ratio,99.95442807230745,99.60353766392193
kbaa-p010:dist_char,208,51
kbaa-p010:doc_len,3294,3294
kbaa-p010:cer_pct,6.314511232544019,1.5482695810564664
kbaa-p010:wer_pct,8.333333333333332,1.0204081632653061
kbaa-p010:token_sort_ratio,99.7268588770865,99.92406985573272
kbaa-p004:dist_char,153,31
kbaa-p004:doc_len,3400,3400
kbaa-p004:cer_pct,4.5,0.9117647058823529
kbaa-p004:wer_pct,8.94308943089431,1.6260162601626018
kbaa-p004:token_sort_ratio,98.6851824494017,99.39483394833948
kbaa-p038:dist_char,50,36
kbaa-p038:doc_len,3265,3265
kbaa-p038:cer_pct,1.5313935681470139,1.1026033690658499
kbaa-p038:wer_pct,1.9197207678883073,1.7452006980802792
kbaa-p038:token_sort_ratio,98.99737775721117,99.19975377039088
kbaa-p012:dist_char,40,49
kbaa-p012:doc_len,3433,3433
kbaa-p012:cer_pct,1.1651616661811826,1.4273230410719489
kbaa-p012:wer_pct,0.8130081300813009,1.951219512195122
kbaa-p012:token_sort_ratio,99.41400527395253,99.10727352553783
kbaa-p006:dist_char,50,29
kbaa-p006:doc_len,3319,3319
kbaa-p006:cer_pct,1.5064778547755346,0.8737571557698103
kbaa-p006:wer_pct,1.1725293132328307,1.340033500837521
kbaa-p006:token_sort_ratio,99.96986136226641,99.31972789115646
kbaa-p007:dist_char,155,17
kbaa-p007:doc_len,3294,3294
kbaa-p007:cer_pct,4.705525197328476,0.5160898603521554
kbaa-p007:wer_pct,8.053691275167784,0.6711409395973155
kbaa-p007:token_sort_ratio,99.10047263302333,99.72611077297626
kbaa-p060:dist_char,211,51
kbaa-p060:doc_len,3290,3290
kbaa-p060:cer_pct,6.4133738601823715,1.5501519756838906
kbaa-p060:wer_pct,7.425742574257425,1.9801980198019802
kbaa-p060:token_sort_ratio,99.0659929566682,99.0659929566682
kbaa-p048:dist_char,72,55
kbaa-p048:doc_len,3305,3305
kbaa-p048:cer_pct,2.178517397881997,1.6641452344931922
kbaa-p048:wer_pct,2.430555555555556,2.083333333333333
kbaa-p048:token_sort_ratio,99.81845688350984,99.00959926862716
kbaa-p100:dist_char,143,221
kbaa-p100:doc_len,3508,3508
kbaa-p100:cer_pct,4.076396807297606,6.29988597491448
kbaa-p100:wer_pct,3.6682615629984054,7.974481658692185
kbaa-p100:token_sort_ratio,97.73584905660377,98.45714285714286
kbaa-p114:dist_char,45,36
kbaa-p114:doc_len,3191,3191
kbaa-p114:cer_pct,1.4102162331557504,1.1281729865246004
kbaa-p114:wer_pct,1.1844331641285957,1.015228426395939
kbaa-p114:token_sort_ratio,99.44907917519282,99.43324937027708
kbaa-p115:dist_char,53,45
kbaa-p115:doc_len,3382,3382
kbaa-p115:cer_pct,1.5671200473092846,1.3305736250739209
