,gemini-2.5-flash,gpt-4o
kbaa-p003:dist_char,22,11
kbaa-p003:doc_len,2894,2894
kbaa-p003:cer_pct,0.7601935038009675,0.38009675190048375
kbaa-p003:wer_pct,3.9735099337748347,1.545253863134658
kbaa-p003:token_sort_ratio,98.47161572052401,99.8179832544594
kbaa-p004:dist_char,343,245
kbaa-p004:doc_len,3757,3757
kbaa-p004:cer_pct,9.129624700558956,6.5211605003992545
kbaa-p004:wer_pct,13.930348258706468,11.11111111111111
kbaa-p004:token_sort_ratio,97.91579241852007,98.18030281983609
kbaa-p005:dist_char,45,218
kbaa-p005:doc_len,3737,3737
kbaa-p005:cer_pct,1.2041744715012042,5.833556328605834
kbaa-p005:wer_pct,1.5254237288135595,9.322033898305085
kbaa-p005:token_sort_ratio,99.34109070517314,98.29751604800447
kbaa-p006:dist_char,75,42
kbaa-p006:doc_len,3693,3693
kbaa-p006:cer_pct,2.0308692120227456,1.1372867587327375
kbaa-p006:wer_pct,4.1166380789022305,3.430531732418525
kbaa-p006:token_sort_ratio,98.86640837996843,98.7012987012987
kbaa-p007:dist_char,254,108
kbaa-p007:doc_len,3637,3637
kbaa-p007:cer_pct,6.983777838878197,2.9694803409403354
kbaa-p007:wer_pct,10.750853242320819,3.754266211604096
kbaa-p007:token_sort_ratio,98.52856318522792,98.292220113852
kbaa-p008:dist_char,316,58
kbaa-p008:doc_len,3644,3644
kbaa-p008:cer_pct,8.67178924259056,1.5916575192096598
kbaa-p008:wer_pct,12.61101243339254,3.7300177619893424
kbaa-p008:token_sort_ratio,98.60250684339432,98.6612926443069
kbaa-p009:dist_char,287,30
kbaa-p009:doc_len,3680,3680
kbaa-p009:cer_pct,7.79891304347826,0.8152173913043478
kbaa-p009:wer_pct,8.29103214890017,2.8764805414551606
kbaa-p009:token_sort_ratio,99.87159366528748,99.44198025468593
kbaa-p010:dist_char,293,67
kbaa-p010:doc_len,3636,3636
kbaa-p010:cer_pct,8.058305830583059,1.8426842684268425
kbaa-p010:wer_pct,9.79020979020979,2.4475524475524475
kbaa-p010:token_sort_ratio,98.89950767448596,99.46770248885053
kbaa-p011:dist_char,64,268
kbaa-p011:doc_len,3658,3658
kbaa-p011:cer_pct,1.7495899398578456,7.3264078731547295
kbaa-p011:wer_pct,3.565640194489465,8.26580226904376
kbaa-p011:token_sort_ratio,98.77539259472698,99.41168029846463
kbaa-p012:dist_char,46,86
kbaa-p012:doc_len,3755,3755
kbaa-p012:cer_pct,1.2250332889480693,2.2902796271637818
kbaa-p012:wer_pct,4.522613065326634,7.705192629815745
kbaa-p012:token_sort_ratio,99.09483358863667,98.46540178571429
kbaa-p038:dist_char,354,99
kbaa-p038:doc_len,3613,3613
kbaa-p038:cer_pct,9.7979518405757,2.7401051757542207
kbaa-p038:wer_pct,17.05150976909414,9.591474245115453
kbaa-p038:token_sort_ratio,93.95348837209302,93.48748719449729
kbaa-p039:dist_char,255,251
kbaa-p039:doc_len,3463,3463
kbaa-p039:cer_pct,7.363557609009528,7.24805082298585
kbaa-p039:wer_pct,12.213740458015266,11.259541984732824
kbaa-p039:token_sort_ratio,98.9279782575872,99.16880761674474
kbaa-p043:dist_char,119,140
kbaa-p043:doc_len,3612,3612
kbaa-p043:cer_pct,3.2945736434108532,3.875968992248062
kbaa-p043:wer_pct,5.424954792043399,5.605786618444846
kbaa-p043:token_sort_ratio,98.3908718548859,97.7372906259183
kbaa-p048:dist_char,270,76
kbaa-p048:doc_len,3639,3639
kbaa-p048:cer_pct,7.41962077493817,2.088485847760374
kbaa-p048:wer_pct,10.638297872340425,5.141843971631205
kbaa-p048:token_sort_ratio,98.57942315970728,98.47306251800634
kbaa-p049:dist_char,261,184
kbaa-p049:doc_len,3767,3767
kbaa-p049:cer_pct,6.928590390230953,4.88452349349615
kbaa-p049:wer_pct,11.544991511035652,8.65874363327674
kbaa-p049:token_sort_ratio,99.08612572694544,97.41634900465904
kbaa-p058:dist_char,14,355
kbaa-p058:doc_len,3546,3546
kbaa-p058:cer_pct,0.39481105470953193,10.011280315848843
kbaa-p058:wer_pct,2.7881040892193307,12.0817843866171
kbaa-p058:token_sort_ratio,99.29286977018268,97.98897661254283
kbaa-p059:dist_char,337,239
kbaa-p059:doc_len,3675,3675
kbaa-p059:cer_pct,9.170068027210885,6.503401360544217
kbaa-p059:wer_pct,17.636986301369863,8.732876712328768
kbaa-p059:token_sort_ratio,98.81580824654016,96.57906327998825
kbaa-p060:dist_char,280,304
kbaa-p060:doc_len,3610,3610
kbaa-p060:cer_pct,7.756232686980609,8.421052631578947
kbaa-p060:wer_pct,11.952861952861953,8.754208754208754
kbaa-p060:token_sort_ratio,99.5520878485768,98.99519440803844
kbaa-p061:dist_char,12,296
kbaa-p061:doc_len,3633,3633
kbaa-p061:cer_pct,0.3303055326176713,8.147536471235894
kbaa-p061:wer_pct,2.72572402044293,9.19931856899489
kbaa-p061:token_sort_ratio,99.87093073282661,99.3663594470046
kbaa-p062:dist_char,153,56
kbaa-p062:doc_len,3694,3694
kbaa-p062:cer_pct,4.141851651326475,1.5159718462371412
kbaa-p062:wer_pct,7.288135593220339,6.610169491525424
kbaa-p062:token_sort_ratio,97.82952422020986,98.56635911994323
kbaa-p063:dist_char,74,42
kbaa-p063:doc_len,3672,3672
kbaa-p063:cer_pct,2.0152505446623095,1.1437908496732025
kbaa-p063:wer_pct,7.155322862129145,2.094240837696335
kbaa-p063:token_sort_ratio,99.41918118713699,99.33115127365875
kbaa-p064:dist_char,63,346
kbaa-p064:doc_len,3589,3589
kbaa-p064:cer_pct,1.7553636110337139,9.640568403455001
kbaa-p064:wer_pct,4.459691252144083,10.806174957118353
kbaa-p064:token_sort_ratio,98.70695917477845,97.28783902012248
kbaa-p065:dist_char,369,60
kbaa-p065:doc_len,3589,3589
